respondent_id,language_worked_with_id,momento
25728,2,18-20 years
25728,35,18-20 years
25728,21,18-20 years
25728,22,18-20 years
25728,19,18-20 years
1150,5,3-5 years
1150,9,3-5 years
1150,28,3-5 years
1150,33,3-5 years
1150,30,3-5 years
1150,22,3-5 years
1150,19,3-5 years
1150,4,3-5 years
52857,0,18-20 years
52857,38,18-20 years
52857,30,18-20 years
52857,22,18-20 years
52857,19,18-20 years
61874,10,3-5 years
61874,0,3-5 years
61874,5,3-5 years
61874,28,3-5 years
61874,30,3-5 years
61874,21,3-5 years
61874,22,3-5 years
61874,19,3-5 years
17606,0,6-8 years
17606,28,6-8 years
17606,34,6-8 years
17606,30,6-8 years
17606,22,6-8 years
17606,19,6-8 years
17606,4,6-8 years
45764,24,0-2 years
43889,34,0-2 years
63205,37,6-8 years
63205,15,6-8 years
63205,10,6-8 years
63205,0,6-8 years
63205,36,6-8 years
63205,31,6-8 years
63205,20,6-8 years
63205,38,6-8 years
63205,5,6-8 years
63205,13,6-8 years
63205,9,6-8 years
63205,16,6-8 years
63205,7,6-8 years
63205,34,6-8 years
63205,23,6-8 years
63205,33,6-8 years
63205,3,6-8 years
63205,26,6-8 years
63205,30,6-8 years
63205,2,6-8 years
63205,35,6-8 years
63205,21,6-8 years
63205,6,6-8 years
63205,22,6-8 years
63205,19,6-8 years
63205,4,6-8 years
39750,0,6-8 years
39750,38,6-8 years
39750,5,6-8 years
39750,22,6-8 years
39750,19,6-8 years
70007,31,3-5 years
70007,38,3-5 years
70007,5,3-5 years
70007,7,3-5 years
70007,34,3-5 years
70007,23,3-5 years
70007,30,3-5 years
70007,17,3-5 years
70007,29,3-5 years
70007,22,3-5 years
70007,19,3-5 years
70007,4,3-5 years
82979,24,9-11 years
31941,0,18-20 years
31941,5,18-20 years
31941,30,18-20 years
31941,22,18-20 years
1780,38,24-26 years
1780,33,24-26 years
1780,30,24-26 years
59708,24,
1616,37,6-8 years
1616,15,6-8 years
1616,0,6-8 years
1616,5,6-8 years
1616,30,6-8 years
1616,17,6-8 years
1616,18,6-8 years
1616,29,6-8 years
1939,0,3-5 years
1939,38,3-5 years
1939,5,3-5 years
1939,28,3-5 years
1939,30,3-5 years
1939,35,3-5 years
1939,22,3-5 years
1939,19,3-5 years
36343,10,3-5 years
36343,28,3-5 years
36343,34,3-5 years
36343,30,3-5 years
36343,22,3-5 years
36343,19,3-5 years
36343,4,3-5 years
98409,38,9-11 years
98409,5,9-11 years
98409,28,9-11 years
98409,30,9-11 years
98409,2,9-11 years
91377,24,
10461,0,12-14 years
10461,38,12-14 years
10461,5,12-14 years
10461,18,12-14 years
2469,15,12-14 years
2469,10,12-14 years
2469,0,12-14 years
2469,16,12-14 years
2469,34,12-14 years
2469,17,12-14 years
66921,31,6-8 years
66921,38,6-8 years
66921,28,6-8 years
66921,26,6-8 years
66921,30,6-8 years
66921,22,6-8 years
66921,19,6-8 years
66921,4,6-8 years
87147,36,30 or more years
87147,5,30 or more years
87147,33,30 or more years
87147,30,30 or more years
87147,6,30 or more years
87147,22,30 or more years
87147,19,30 or more years
87147,4,30 or more years
35318,5,3-5 years
35318,28,3-5 years
35318,30,3-5 years
35318,22,3-5 years
35318,19,3-5 years
2878,0,3-5 years
2878,5,3-5 years
2878,30,3-5 years
2878,22,3-5 years
2878,19,3-5 years
55468,5,9-11 years
55468,33,9-11 years
55468,22,9-11 years
55468,19,9-11 years
55468,4,9-11 years
33136,12,6-8 years
33136,38,6-8 years
33136,5,6-8 years
33136,22,6-8 years
33136,19,6-8 years
40554,10,6-8 years
40554,0,6-8 years
40554,38,6-8 years
40554,5,6-8 years
40554,33,6-8 years
40554,30,6-8 years
40554,22,6-8 years
40554,19,6-8 years
40554,4,6-8 years
31664,24,0-2 years
1855,15,6-8 years
1855,10,6-8 years
1855,9,6-8 years
1855,34,6-8 years
35160,15,21-23 years
35160,31,21-23 years
35160,20,21-23 years
35160,34,21-23 years
95980,15,12-14 years
95980,38,12-14 years
95980,32,12-14 years
95980,34,12-14 years
95980,26,12-14 years
95980,22,12-14 years
95980,4,12-14 years
43176,0,6-8 years
43176,38,6-8 years
43176,30,6-8 years
43176,2,6-8 years
43176,22,6-8 years
43176,19,6-8 years
76786,15,12-14 years
76786,10,12-14 years
76786,0,12-14 years
76786,38,12-14 years
76786,5,12-14 years
76786,28,12-14 years
76786,30,12-14 years
76786,22,12-14 years
76786,19,12-14 years
76786,4,12-14 years
83011,0,3-5 years
31815,37,3-5 years
31815,15,3-5 years
31815,38,3-5 years
31815,5,3-5 years
31815,34,3-5 years
61013,15,12-14 years
61013,10,12-14 years
61013,5,12-14 years
61013,16,12-14 years
61013,34,12-14 years
61013,30,12-14 years
61013,17,12-14 years
61013,22,12-14 years
61013,19,12-14 years
61013,4,12-14 years
14627,0,0-2 years
14627,34,0-2 years
14627,2,0-2 years
14627,22,0-2 years
14627,19,0-2 years
14627,4,0-2 years
88518,10,6-8 years
88518,0,6-8 years
88518,12,6-8 years
88518,38,6-8 years
88518,5,6-8 years
88518,30,6-8 years
88518,29,6-8 years
88518,22,6-8 years
88518,19,6-8 years
88518,4,6-8 years
18124,21,3-5 years
93950,36,3-5 years
93950,27,3-5 years
93950,20,3-5 years
93950,5,3-5 years
93950,7,3-5 years
93950,34,3-5 years
93950,18,3-5 years
93950,22,3-5 years
93950,19,3-5 years
93950,4,3-5 years
10127,24,15-17 years
49308,5,6-8 years
49308,34,6-8 years
49308,30,6-8 years
49308,22,6-8 years
49308,19,6-8 years
48718,38,3-5 years
48718,29,3-5 years
69871,24,
85072,0,6-8 years
85072,5,6-8 years
85072,30,6-8 years
85072,18,6-8 years
85072,22,6-8 years
85072,19,6-8 years
69847,0,6-8 years
69847,5,6-8 years
69847,30,6-8 years
69847,18,6-8 years
69847,22,6-8 years
69847,4,6-8 years
45093,15,6-8 years
45093,10,6-8 years
45093,38,6-8 years
45093,5,6-8 years
45093,22,6-8 years
1863,38,6-8 years
1863,5,6-8 years
1863,30,6-8 years
1863,22,6-8 years
1863,19,6-8 years
93836,24,18-20 years
6223,0,30 or more years
6223,5,30 or more years
6223,28,30 or more years
6223,30,30 or more years
6223,35,30 or more years
6223,21,30 or more years
6223,22,30 or more years
6223,19,30 or more years
70098,24,3-5 years
69425,27,15-17 years
69425,8,15-17 years
69425,28,15-17 years
69425,34,15-17 years
69425,33,15-17 years
69425,30,15-17 years
94088,15,0-2 years
94088,10,0-2 years
94088,38,0-2 years
94088,5,0-2 years
94088,30,0-2 years
92592,37,3-5 years
92592,15,3-5 years
92592,38,3-5 years
92592,30,3-5 years
92592,2,3-5 years
92592,22,3-5 years
92592,19,3-5 years
22163,15,6-8 years
22163,0,6-8 years
22163,11,6-8 years
22163,31,6-8 years
22163,38,6-8 years
22163,5,6-8 years
22163,32,6-8 years
22163,28,6-8 years
22163,34,6-8 years
22163,33,6-8 years
22163,30,6-8 years
22163,22,6-8 years
22163,19,6-8 years
22163,4,6-8 years
17150,0,9-11 years
17150,30,9-11 years
96529,38,3-5 years
96529,5,3-5 years
96529,32,3-5 years
96529,18,3-5 years
96529,22,3-5 years
96529,19,3-5 years
15482,10,15-17 years
15482,38,15-17 years
15482,5,15-17 years
15482,28,15-17 years
15482,26,15-17 years
15482,30,15-17 years
15482,18,15-17 years
15482,22,15-17 years
15482,19,15-17 years
15482,4,15-17 years
25214,38,15-17 years
90174,10,3-5 years
90174,38,3-5 years
90174,5,3-5 years
90174,34,3-5 years
90174,22,3-5 years
90174,19,3-5 years
56211,24,0-2 years
62437,0,9-11 years
62437,5,9-11 years
62437,30,9-11 years
62437,18,9-11 years
62437,22,9-11 years
62437,19,9-11 years
56382,0,6-8 years
56382,5,6-8 years
56382,30,6-8 years
56382,17,6-8 years
56382,18,6-8 years
56382,21,6-8 years
11361,12,9-11 years
11361,38,9-11 years
11361,34,9-11 years
11361,4,9-11 years
81382,15,30 or more years
81382,0,30 or more years
81382,5,30 or more years
81382,30,30 or more years
81382,2,30 or more years
81382,35,30 or more years
81382,14,30 or more years
81382,22,30 or more years
81382,19,30 or more years
44224,15,0-2 years
5323,5,3-5 years
5323,28,3-5 years
5323,30,3-5 years
5323,22,3-5 years
5323,19,3-5 years
58130,24,9-11 years
71365,38,3-5 years
71365,5,3-5 years
71365,30,3-5 years
49259,0,6-8 years
49259,30,6-8 years
73656,0,30 or more years
73656,5,30 or more years
73656,30,30 or more years
73656,18,30 or more years
73656,22,30 or more years
73656,19,30 or more years
8220,5,3-5 years
8220,28,3-5 years
8220,30,3-5 years
8220,22,3-5 years
8220,19,3-5 years
8220,4,3-5 years
46109,0,15-17 years
46109,5,15-17 years
46109,28,15-17 years
46109,30,15-17 years
46109,22,15-17 years
46109,19,15-17 years
83262,15,24-26 years
83262,36,24-26 years
83262,31,24-26 years
83262,38,24-26 years
83262,5,24-26 years
83262,28,24-26 years
83262,34,24-26 years
83262,33,24-26 years
83262,30,24-26 years
83262,22,24-26 years
83262,19,24-26 years
83262,4,24-26 years
87032,10,3-5 years
87032,34,3-5 years
8504,0,3-5 years
8504,5,3-5 years
8504,34,3-5 years
8504,22,3-5 years
8504,19,3-5 years
43406,38,6-8 years
43406,5,6-8 years
43406,30,6-8 years
43406,22,6-8 years
43406,19,6-8 years
99823,0,9-11 years
99823,38,9-11 years
99823,30,9-11 years
99823,18,9-11 years
99823,22,9-11 years
99823,19,9-11 years
99823,4,9-11 years
72219,24,
93709,15,15-17 years
93709,0,15-17 years
93709,36,15-17 years
93709,38,15-17 years
93709,5,15-17 years
93709,7,15-17 years
93709,28,15-17 years
93709,30,15-17 years
93709,35,15-17 years
93709,22,15-17 years
93709,19,15-17 years
93709,4,15-17 years
26004,38,9-11 years
26004,5,9-11 years
26004,30,9-11 years
26004,22,9-11 years
26004,19,9-11 years
32089,0,12-14 years
32089,5,12-14 years
32089,34,12-14 years
32089,23,12-14 years
32089,30,12-14 years
32089,22,12-14 years
32089,19,12-14 years
47443,0,12-14 years
47443,31,12-14 years
47443,5,12-14 years
47443,28,12-14 years
47443,34,12-14 years
47443,30,12-14 years
47443,18,12-14 years
47443,2,12-14 years
47443,21,12-14 years
47443,22,12-14 years
47443,19,12-14 years
47443,4,12-14 years
29692,28,3-5 years
29692,30,3-5 years
62541,0,15-17 years
62541,5,15-17 years
62541,30,15-17 years
62541,18,15-17 years
62541,22,15-17 years
62541,19,15-17 years
62541,4,15-17 years
4816,0,3-5 years
4816,38,3-5 years
42877,5,15-17 years
42877,34,15-17 years
42877,30,15-17 years
42877,22,15-17 years
42877,19,15-17 years
42877,4,15-17 years
81831,38,6-8 years
81831,34,6-8 years
81831,29,6-8 years
98792,24,6-8 years
69406,15,9-11 years
69406,10,9-11 years
69406,31,9-11 years
69406,38,9-11 years
69406,5,9-11 years
69406,34,9-11 years
69406,29,9-11 years
69406,22,9-11 years
69406,19,9-11 years
69406,4,9-11 years
6337,0,12-14 years
6337,5,12-14 years
6337,34,12-14 years
6337,30,12-14 years
6337,22,12-14 years
6337,19,12-14 years
91917,34,6-8 years
91917,23,6-8 years
91917,30,6-8 years
91917,22,6-8 years
91917,19,6-8 years
6634,24,18-20 years
83927,0,9-11 years
83927,34,9-11 years
83927,30,9-11 years
58153,38,9-11 years
58153,5,9-11 years
58153,28,9-11 years
58153,34,9-11 years
58153,30,9-11 years
58153,2,9-11 years
58153,22,9-11 years
58153,19,9-11 years
58153,4,9-11 years
80238,15,3-5 years
80238,10,3-5 years
80238,0,3-5 years
80238,38,3-5 years
80238,5,3-5 years
80238,28,3-5 years
80238,30,3-5 years
80238,35,3-5 years
80238,29,3-5 years
80238,22,3-5 years
80238,19,3-5 years
97359,38,3-5 years
97359,5,3-5 years
97359,34,3-5 years
97359,30,3-5 years
97359,18,3-5 years
97359,29,3-5 years
97359,4,3-5 years
66867,0,9-11 years
66867,5,9-11 years
66867,28,9-11 years
66867,22,9-11 years
66867,19,9-11 years
66867,4,9-11 years
56584,38,3-5 years
56584,5,3-5 years
56584,30,3-5 years
56584,18,3-5 years
56584,22,3-5 years
56584,19,3-5 years
48836,38,3-5 years
48836,5,3-5 years
48836,30,3-5 years
48836,18,3-5 years
48836,29,3-5 years
48836,22,3-5 years
48836,19,3-5 years
40692,0,9-11 years
40692,5,9-11 years
40692,30,9-11 years
40692,35,9-11 years
40692,22,9-11 years
40692,19,9-11 years
6452,0,15-17 years
6452,20,15-17 years
6452,5,15-17 years
6452,34,15-17 years
6452,30,15-17 years
6452,22,15-17 years
6452,19,15-17 years
6452,4,15-17 years
6845,0,15-17 years
6845,5,15-17 years
6845,28,15-17 years
6845,33,15-17 years
6845,30,15-17 years
6845,35,15-17 years
6845,21,15-17 years
6845,22,15-17 years
6845,19,15-17 years
96297,15,3-5 years
96297,10,3-5 years
96297,0,3-5 years
96297,5,3-5 years
96297,22,3-5 years
96297,19,3-5 years
54106,38,6-8 years
54106,26,6-8 years
54106,30,6-8 years
54106,17,6-8 years
54106,22,6-8 years
54106,19,6-8 years
85470,15,9-11 years
85470,10,9-11 years
85470,5,9-11 years
85470,32,9-11 years
85470,34,9-11 years
85470,3,9-11 years
85470,4,9-11 years
52059,5,15-17 years
52059,33,15-17 years
52059,30,15-17 years
52059,22,15-17 years
52059,19,15-17 years
52059,4,15-17 years
60390,0,18-20 years
60390,38,18-20 years
60390,5,18-20 years
60390,16,18-20 years
60390,28,18-20 years
60390,34,18-20 years
60390,30,18-20 years
60390,29,18-20 years
60390,22,18-20 years
60390,19,18-20 years
70947,5,6-8 years
70947,28,6-8 years
70947,30,6-8 years
70947,22,6-8 years
70947,19,6-8 years
70947,4,6-8 years
96838,10,6-8 years
96838,38,6-8 years
96838,5,6-8 years
96838,18,6-8 years
96838,22,6-8 years
96838,19,6-8 years
57450,5,6-8 years
57450,16,6-8 years
57450,28,6-8 years
57450,30,6-8 years
57450,17,6-8 years
57450,18,6-8 years
57450,22,6-8 years
57450,19,6-8 years
46905,24,
5117,31,3-5 years
5117,5,3-5 years
5117,34,3-5 years
5117,18,3-5 years
5117,22,3-5 years
5117,19,3-5 years
67366,24,
31457,0,6-8 years
31457,5,6-8 years
31457,30,6-8 years
31457,22,6-8 years
31457,19,6-8 years
59901,0,3-5 years
59901,5,3-5 years
59901,30,3-5 years
59901,18,3-5 years
59901,22,3-5 years
59901,19,3-5 years
97027,0,9-11 years
97027,5,9-11 years
97027,33,9-11 years
97027,30,9-11 years
97027,18,9-11 years
97027,29,9-11 years
68786,24,
13574,15,12-14 years
13574,10,12-14 years
13574,0,12-14 years
13574,20,12-14 years
13574,34,12-14 years
13574,4,12-14 years
65061,15,12-14 years
65061,0,12-14 years
65061,5,12-14 years
65061,28,12-14 years
65061,30,12-14 years
65061,22,12-14 years
65061,19,12-14 years
13397,23,12-14 years
13397,30,12-14 years
13397,22,12-14 years
13397,19,12-14 years
68629,5,15-17 years
68629,34,15-17 years
68629,30,15-17 years
68629,22,15-17 years
68629,19,15-17 years
68629,4,15-17 years
43622,5,6-8 years
43622,28,6-8 years
43622,30,6-8 years
43622,22,6-8 years
43622,19,6-8 years
43004,10,3-5 years
43004,0,3-5 years
43004,5,3-5 years
43004,9,3-5 years
43004,33,3-5 years
43004,30,3-5 years
43004,22,3-5 years
43004,19,3-5 years
63546,31,9-11 years
63546,34,9-11 years
63546,4,9-11 years
33457,24,3-5 years
35325,15,12-14 years
35325,10,12-14 years
35325,27,12-14 years
35325,5,12-14 years
35325,16,12-14 years
35325,34,12-14 years
35325,17,12-14 years
64995,0,9-11 years
64995,5,9-11 years
64995,30,9-11 years
64995,18,9-11 years
64995,22,9-11 years
64995,19,9-11 years
34958,38,24-26 years
34958,5,24-26 years
34958,30,24-26 years
34958,18,24-26 years
34958,22,24-26 years
34958,19,24-26 years
34958,4,24-26 years
27610,24,
37891,0,3-5 years
37891,38,3-5 years
37891,5,3-5 years
37891,28,3-5 years
37891,34,3-5 years
37891,30,3-5 years
37891,18,3-5 years
37891,35,3-5 years
37891,22,3-5 years
37891,19,3-5 years
37891,4,3-5 years
99194,10,6-8 years
99194,0,6-8 years
99194,38,6-8 years
99194,5,6-8 years
99194,28,6-8 years
99194,34,6-8 years
99194,30,6-8 years
99194,18,6-8 years
99194,35,6-8 years
99194,22,6-8 years
99194,19,6-8 years
99194,4,6-8 years
97324,5,9-11 years
97324,28,9-11 years
97324,34,9-11 years
97324,30,9-11 years
97324,22,9-11 years
97324,19,9-11 years
97324,4,9-11 years
45507,10,12-14 years
45507,5,12-14 years
45507,34,12-14 years
45507,30,12-14 years
45507,22,12-14 years
45507,19,12-14 years
45507,4,12-14 years
71961,5,3-5 years
71961,34,3-5 years
71961,22,3-5 years
71961,19,3-5 years
71961,4,3-5 years
29173,31,12-14 years
29173,38,12-14 years
29173,5,12-14 years
29173,33,12-14 years
29173,18,12-14 years
29173,22,12-14 years
29173,19,12-14 years
53038,24,9-11 years
54805,0,30 or more years
54805,11,30 or more years
54805,38,30 or more years
54805,5,30 or more years
54805,34,30 or more years
54805,30,30 or more years
54805,2,30 or more years
54805,22,30 or more years
54805,19,30 or more years
54805,4,30 or more years
17666,24,6-8 years
2664,0,6-8 years
2664,38,6-8 years
2664,5,6-8 years
2664,28,6-8 years
2664,30,6-8 years
2664,22,6-8 years
2664,19,6-8 years
1247,38,0-2 years
1247,34,0-2 years
1247,33,0-2 years
1247,30,0-2 years
1247,2,0-2 years
1247,22,0-2 years
1247,4,0-2 years
9650,36,6-8 years
9650,5,6-8 years
9650,28,6-8 years
9650,22,6-8 years
9650,19,6-8 years
79168,24,3-5 years
8087,0,9-11 years
8087,5,9-11 years
8087,28,9-11 years
8087,30,9-11 years
8087,22,9-11 years
8087,19,9-11 years
63649,37,9-11 years
63649,15,9-11 years
63649,10,9-11 years
63649,0,9-11 years
63649,12,9-11 years
63649,38,9-11 years
63649,5,9-11 years
63649,33,9-11 years
63649,4,9-11 years
49972,5,0-2 years
49972,28,0-2 years
49972,22,0-2 years
49972,19,0-2 years
49972,4,0-2 years
43581,37,15-17 years
43581,15,15-17 years
43581,10,15-17 years
43581,0,15-17 years
43581,38,15-17 years
43581,5,15-17 years
43581,32,15-17 years
43581,34,15-17 years
43581,30,15-17 years
43581,22,15-17 years
43581,4,15-17 years
39838,38,9-11 years
22785,38,0-2 years
22785,5,0-2 years
22785,34,0-2 years
22785,23,0-2 years
22785,30,0-2 years
22785,22,0-2 years
22785,19,0-2 years
22785,4,0-2 years
85421,5,15-17 years
85421,28,15-17 years
85421,34,15-17 years
85421,30,15-17 years
85421,22,15-17 years
85421,19,15-17 years
85421,4,15-17 years
80947,24,3-5 years
39578,0,18-20 years
39578,38,18-20 years
39578,5,18-20 years
39578,30,18-20 years
39578,19,18-20 years
14624,15,3-5 years
14624,10,3-5 years
14624,0,3-5 years
14624,38,3-5 years
14624,5,3-5 years
14624,28,3-5 years
14624,34,3-5 years
14624,33,3-5 years
14624,30,3-5 years
14624,22,3-5 years
14624,19,3-5 years
41145,10,3-5 years
41145,8,3-5 years
41145,20,3-5 years
41145,38,3-5 years
41145,5,3-5 years
41145,33,3-5 years
41145,17,3-5 years
41145,4,3-5 years
47432,12,3-5 years
47432,38,3-5 years
47432,5,3-5 years
47432,34,3-5 years
47432,26,3-5 years
47432,30,3-5 years
47432,4,3-5 years
78047,5,0-2 years
78047,28,0-2 years
78047,22,0-2 years
78047,19,0-2 years
78047,4,0-2 years
99946,38,21-23 years
99946,5,21-23 years
99946,33,21-23 years
99946,30,21-23 years
99946,22,21-23 years
99946,19,21-23 years
84116,38,15-17 years
84116,30,15-17 years
84116,22,15-17 years
84116,4,15-17 years
74361,0,15-17 years
74361,27,15-17 years
74361,38,15-17 years
74361,26,15-17 years
74361,30,15-17 years
74361,18,15-17 years
74361,22,15-17 years
74361,19,15-17 years
74361,4,15-17 years
11474,15,6-8 years
11474,10,6-8 years
11474,38,6-8 years
11474,5,6-8 years
11474,28,6-8 years
11474,30,6-8 years
11474,21,6-8 years
11474,14,6-8 years
11474,22,6-8 years
11474,19,6-8 years
29805,10,9-11 years
29805,12,9-11 years
29805,38,9-11 years
29805,5,9-11 years
29805,34,9-11 years
29805,33,9-11 years
29805,30,9-11 years
29805,18,9-11 years
29805,22,9-11 years
29805,19,9-11 years
29805,4,9-11 years
43166,0,9-11 years
43166,38,9-11 years
43166,5,9-11 years
43166,28,9-11 years
43166,23,9-11 years
43166,30,9-11 years
43166,22,9-11 years
43166,19,9-11 years
32323,37,12-14 years
32323,15,12-14 years
32323,10,12-14 years
32323,0,12-14 years
32323,34,12-14 years
68335,24,
12617,24,30 or more years
71861,10,27-29 years
71861,9,27-29 years
46571,5,3-5 years
46571,30,3-5 years
34531,38,3-5 years
34531,5,3-5 years
34531,34,3-5 years
34531,30,3-5 years
34531,2,3-5 years
34531,35,3-5 years
34531,21,3-5 years
34531,22,3-5 years
34531,19,3-5 years
34531,4,3-5 years
77758,38,0-2 years
47121,24,3-5 years
51387,5,3-5 years
51387,28,3-5 years
51387,30,3-5 years
51387,22,3-5 years
51387,19,3-5 years
18043,31,6-8 years
18043,38,6-8 years
18043,5,6-8 years
18043,30,6-8 years
18043,18,6-8 years
18043,22,6-8 years
18043,19,6-8 years
18043,4,6-8 years
62181,0,3-5 years
62181,5,3-5 years
62181,30,3-5 years
62181,18,3-5 years
62181,22,3-5 years
62181,19,3-5 years
29994,15,18-20 years
29994,0,18-20 years
29994,5,18-20 years
29994,28,18-20 years
29994,34,18-20 years
29994,30,18-20 years
29994,17,18-20 years
29994,2,18-20 years
29994,35,18-20 years
29994,22,18-20 years
29994,19,18-20 years
8653,5,9-11 years
8653,28,9-11 years
8653,30,9-11 years
8653,22,9-11 years
8653,19,9-11 years
97288,15,6-8 years
97288,10,6-8 years
97288,0,6-8 years
97288,38,6-8 years
97288,28,6-8 years
97288,30,6-8 years
97288,22,6-8 years
97288,19,6-8 years
97288,4,6-8 years
82772,27,9-11 years
82772,5,9-11 years
82772,28,9-11 years
82772,30,9-11 years
82772,18,9-11 years
82772,22,9-11 years
82772,19,9-11 years
82772,4,9-11 years
91866,30,3-5 years
91866,6,3-5 years
92994,24,0-2 years
96064,31,6-8 years
96064,5,6-8 years
96064,34,6-8 years
96064,18,6-8 years
47941,10,3-5 years
47941,0,3-5 years
47941,21,3-5 years
24306,34,0-2 years
8112,27,9-11 years
8112,5,9-11 years
8112,28,9-11 years
8112,30,9-11 years
